source,dataset,variable,metric,geo,raw_file,rows,min_period,max_period
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Lorca, Murcia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Lugo, Lugo",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Línea de la Concepción (La), Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Madrid, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mahón, ILLES BALEARS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mairena del Aljarafe, Sevilla",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Majadahonda, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Manacor, ILLES BALEARS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Manises, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Manresa, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Marbella, Málaga",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Marratxí, ILLES BALEARS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Martorell, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mataró, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mazarrón, Murcia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mijas, Málaga",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Miranda de Ebro, Burgos",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mislata, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Molina de Segura, Murcia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mollet del Vallès, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Montcada i Reixac, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Motril, Granada",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Murcia, Murcia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Málaga, Málaga",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Mérida, Badajoz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Móstoles, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Narón, La Coruña",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Novelda, Alicante",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Oleiros, La Coruña",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Oliva, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Olot, Girona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Ontinyent, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Orihuela, Alicante",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Orotava (La), Tenerife",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Ourense, Ourense",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Oviedo, ASTURIAS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Palencia, Palencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Palma de Mallorca, ILLES BALEARS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Palmas de Gran Canaria (Las), Las Palmas",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Pamplona/Iruña, Navarra",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Parla, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Paterna, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Pinto, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Plasencia, Cáceres",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Ponferrada, León",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Pontevedra, Pontevedra",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Pozuelo de Alarcón, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Prat de Llobregat (El), Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Premià de Mar, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Puerto de Santa María, Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Puerto de la Cruz, Tenerife",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Puerto del Rosario, Las Palmas",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Puertollano, Ciudad Real",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Realejos (Los), Tenerife",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Reus, Tarragona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Rincón de la Victoria, Málaga",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Ripollet, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Rivas-Vaciamadrid, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Ronda, Málaga",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Roquetas de Mar, Almería",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Rota, Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Rozas de Madrid (Las), Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Rubí, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sabadell, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sagunto/Sagunt, Valencia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Salamanca, Salamanca",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Salt, Girona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Andrés  del Rabanedo, León",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Bartolomé de Tirajana, Las Palmas",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Cristóbal Laguna, Tenerife",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Fernando de Henares, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Fernando, Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Javier, Murcia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Roque, Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Sebastián de los Reyes, Madrid",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Sebastián/Donostia, Gipuzkoa",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"San Vicente del Raspeig, Alicante",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sanlúcar de Barrameda, Cádiz",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Adrià de Besòs, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Boi de Llobregat, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Cugat del Vallès, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Feliu de Llobregat, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Joan Despí, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Sant Pere de Ribes, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santa Coloma Gramanet, Barcelona",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santa Cruz deTenerife, Tenerife",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santa Eulalia del Río, ILLES BALEARS",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santa Lucía de Tirajana, Las Palmas",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santa Pola, Alicante",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santander, Cantabría",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santiago de Compostela, La Coruña",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Santurtzi, Bizkaia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
MITMA/MIVAU,precio_m2_vivienda_municipios,Precio vivienda m2,Valor tasado de vivienda total por municipio,"Segovia, Segovia",pag_web\Procesos\Datasets\limpios\mitma_precio_m2_vivienda_limpio.csv,84,2005-T1,2025-T4
